,created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,entities.media,extended_entities.media,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,user.profile_banner_url,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.text,retweeted_status.truncated,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.user.withheld_in_countries,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.user.profile_banner_url,retweeted_status.possibly_sensitive,retweeted_status.possibly_sensitive_appealable
94,Tue Dec 17 17:15:21 +0000 2019,1206986251326369793,1206986251326369793,"First round table of the #enmi19 ! With @youthforclimat3 @SaskiaSassen, Carlos Sonnenschein, Bernard Stiegler, and… https://t.co/fDi8Kx95xR",True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,2,False,False,False,False,en,"[{'text': 'enmi19', 'indices': [25, 32]}]",[],"[{'screen_name': 'youthforclimat3', 'name': 'youthforclimate', 'id': 1109251784197976064, 'id_str': '1109251784197976064', 'indices': [40, 56]}, {'screen_name': 'SaskiaSassen', 'name': 'Saskia Sassen', 'id': 26203847, 'id_str': '26203847', 'indices': [57, 70]}]","[{'url': 'https://t.co/fDi8Kx95xR', 'expanded_url': 'https://twitter.com/i/web/status/1206986251326369793', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",,,1206604191839531009,1206604191839531009,Giacomo Gilmozzi,GiacomoGilmozzi,,,,[],False,15,101,0,Mon Dec 16 15:57:28 +0000 2019,7,,,False,False,31,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1206605071221432320/eWQt4K5n_normal.jpg,https://pbs.twimg.com/profile_images/1206605071221432320/eWQt4K5n_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Tue Dec 17 17:47:24 +0000 2019,1206994316348055553,1206994316348055553,"#enmi19 ??le point 1 de Extinction rebellion, c'est tout de même ""
Tell the truth""…",False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,2336743891,2336743891,Christian Bili,bilichristian,Europe,"Further, deeper, brighter",https://t.co/NmQq1el7xw,[],False,47,600,0,Mon Feb 10 14:05:40 +0000 2014,703,,,False,False,177,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/432887933922603009/vbcTYELE_normal.jpeg,https://pbs.twimg.com/profile_images/432887933922603009/vbcTYELE_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/NmQq1el7xw', 'expanded_url': 'https://cosmicathletism.org/', 'display_url': 'cosmicathletism.org', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/2336743891/1570110498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Tue Dec 17 18:06:21 +0000 2019,1206999084218961921,1206999084218961921,"Final session of the day with young climate change activists in dialogue with Bernard Stiegler, Saskia Saasen and R… https://t.co/qziyUU44jl",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,9,False,False,False,False,en,[],[],[],"[{'url': 'https://t.co/qziyUU44jl', 'expanded_url': 'https://twitter.com/i/web/status/1206999084218961921', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,67741873,67741873,Conor McGarrigle,_stunned,Dublin,new media artist / lecturer in fine art / AI / data / psychogeography / TU Dublin /  Senior Fellow European Culture and Technology Lab+ / personal tweets,https://t.co/77C2uYJwIj,[],False,3014,2651,77,Fri Aug 21 22:44:09 +0000 2009,4052,,,False,False,8133,,False,False,False,5E5D6B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/817044403697094657/pKXdxCCs_normal.jpg,https://pbs.twimg.com/profile_images/817044403697094657/pKXdxCCs_normal.jpg,586B70,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],"[{'url': 'https://t.co/77C2uYJwIj', 'expanded_url': 'https://www.conormcgarrigle.com', 'display_url': 'conormcgarrigle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/67741873/1527358526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Tue Dec 17 18:11:31 +0000 2019,1207000385220685824,1207000385220685824,Greta Thunberg est une des plus grands héros aujourd'hui mais pas un héro qui viendra nous sauver. #enmi19 ++,False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [99, 106]}]",[],[],[],,,1917270188,1917270188,Benji Bacchus,BenjiBacchus,,Student,,[],False,12,84,0,Sun Sep 29 14:26:42 +0000 2013,25,,,False,False,85,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/943038813257060352/GpFjNHYx_normal.jpg,https://pbs.twimg.com/profile_images/943038813257060352/GpFjNHYx_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Tue Dec 17 08:45:36 +0000 2019,1206857968874139649,1206857968874139649,#enmi19 @vincentpuig À distance ce matin! Mais moins frusstré grâce à polemictweet ==,False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],"[{'screen_name': 'vincentpuig', 'name': 'Vincent Puig', 'id': 68424173, 'id_str': '68424173', 'indices': [8, 20]}]",[],,,2221396986,2221396986,A.Pierrot,APierrot_,,,,[],False,60,65,3,Fri Nov 29 13:00:25 +0000 2013,573,,,True,False,3395,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/541156870841315328/FVP6Otvh_normal.jpeg,https://pbs.twimg.com/profile_images/541156870841315328/FVP6Otvh_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Tue Dec 17 08:59:11 +0000 2019,1206861387412201473,1206861387412201473,#enmi19 rapport avec Piketty Capitalisme et Idéologie ?? et référence aux études sur l'émergence du libéralisme ave… https://t.co/FuvZpcZIsK,True,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,1,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],"[{'url': 'https://t.co/FuvZpcZIsK', 'expanded_url': 'https://twitter.com/i/web/status/1206861387412201473', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",,,2221396986,2221396986,A.Pierrot,APierrot_,,,,[],False,60,65,3,Fri Nov 29 13:00:25 +0000 2013,573,,,True,False,3395,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/541156870841315328/FVP6Otvh_normal.jpeg,https://pbs.twimg.com/profile_images/541156870841315328/FVP6Otvh_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Tue Dec 17 08:59:39 +0000 2019,1206861505301549056,1206861505301549056,RT @APierrot_: #enmi19 rapport avec Piketty Capitalisme et Idéologie ?? et référence aux études sur l'émergence du libéralisme avec les Phy…,False,"<a href=""https://tva.cibles.fr/"" rel=""nofollow"">Botliberalisme</a>",,,,,,,,,,False,1,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [15, 22]}]",[],"[{'screen_name': 'APierrot_', 'name': 'A.Pierrot', 'id': 2221396986, 'id_str': '2221396986', 'indices': [3, 13]}]",[],,,1059778551237484546,1059778551237484546,ze_liberalbot,botliberalisme,"Créé par @ze_fisch, pour vous servir.","L'État, c'est la grande fiction à travers laquelle tout le monde s'efforce de vivre aux dépens de tout le monde.",https://t.co/5yJrwdRMO9,[],False,3583,1,26,Tue Nov 06 12:04:31 +0000 2018,35,,,False,False,651703,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1059792025158066176/7lihRvha_normal.jpg,https://pbs.twimg.com/profile_images/1059792025158066176/7lihRvha_normal.jpg,001DB2,000000,000000,000000,False,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/5yJrwdRMO9', 'expanded_url': 'https://www.wikiberal.org', 'display_url': 'wikiberal.org', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1059778551237484546/1607691358,Tue Dec 17 08:59:11 +0000 2019,1.2068613874122015e+18,1206861387412201473,#enmi19 rapport avec Piketty Capitalisme et Idéologie ?? et référence aux études sur l'émergence du libéralisme ave… https://t.co/FuvZpcZIsK,True,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],"[{'url': 'https://t.co/FuvZpcZIsK', 'expanded_url': 'https://twitter.com/i/web/status/1206861387412201473', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,2221396986.0,2221396986,A.Pierrot,APierrot_,,,,,[],False,60.0,65.0,3.0,Fri Nov 29 13:00:25 +0000 2013,573.0,,,True,False,3395.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/541156870841315328/FVP6Otvh_normal.jpeg,https://pbs.twimg.com/profile_images/541156870841315328/FVP6Otvh_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,1.0,0.0,False,False,fr,,,,,
101,Tue Dec 17 09:29:29 +0000 2019,1206869012233228288,1206869012233228288,#enmi19 Alain Supiot. Introduction au Droit comme technique. Conception organologique analogue dans le champ de l'Art et de la Société. ++,False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,68424173,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,[],False,1123,17,66,Mon Aug 24 14:49:27 +0000 2009,2,,,False,False,3257,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Tue Dec 17 09:35:09 +0000 2019,1206870437025734657,1206870437025734657,#enmi19 La réforme des retraites : une vision universelle et platonicienne totalement entropique !! ==,False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,1,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,68424173,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,[],False,1123,17,66,Mon Aug 24 14:49:27 +0000 2009,2,,,False,False,3257,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Tue Dec 17 09:35:56 +0000 2019,1206870632866222080,1206870632866222080,RT @vincentpuig: #enmi19 La réforme des retraites : une vision universelle et platonicienne totalement entropique !! ==,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,,False,1,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [17, 24]}]",[],"[{'screen_name': 'vincentpuig', 'name': 'Vincent Puig', 'id': 68424173, 'id_str': '68424173', 'indices': [3, 15]}]",[],,,470605252,470605252,Guilhem VINCENT,aArchitecton,,"Le chaos est une échelle
#ArchitectureTransversale
#RechercheContributive
#PharmacologieGénérale",https://t.co/vWJVEbz3Fm,[],False,156,1138,1,Sat Jan 21 23:21:48 +0000 2012,9942,,,False,False,676,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1292522550828969989/2pi_Pffo_normal.jpg,https://pbs.twimg.com/profile_images/1292522550828969989/2pi_Pffo_normal.jpg,91D2FA,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/vWJVEbz3Fm', 'expanded_url': 'http://aarchitecte.wordpress.com', 'display_url': 'aarchitecte.wordpress.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/470605252/1613587029,Tue Dec 17 09:35:09 +0000 2019,1.2068704370257347e+18,1206870437025734657,#enmi19 La réforme des retraites : une vision universelle et platonicienne totalement entropique !! ==,False,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,68424173.0,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",[],False,1123.0,17.0,66.0,Mon Aug 24 14:49:27 +0000 2009,2.0,,,False,False,3257.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,1.0,0.0,False,False,fr,,,,,
104,Tue Dec 17 09:37:25 +0000 2019,1206871006201167872,1206871006201167872,#enmi19 ==la fiction juridique accorde les représentations mentales avec les faits,False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,2336743891,2336743891,Christian Bili,bilichristian,Europe,"Further, deeper, brighter",https://t.co/NmQq1el7xw,[],False,47,600,0,Mon Feb 10 14:05:40 +0000 2014,703,,,False,False,177,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/432887933922603009/vbcTYELE_normal.jpeg,https://pbs.twimg.com/profile_images/432887933922603009/vbcTYELE_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/NmQq1el7xw', 'expanded_url': 'https://cosmicathletism.org/', 'display_url': 'cosmicathletism.org', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/2336743891/1570110498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Tue Dec 17 09:40:16 +0000 2019,1206871724928774145,1206871724928774145,"#enmi19 droit de la propriété, Commons, naissance du capitalisme idéologique, plein de références dans https://t.co/SQGkzlEj4H ==",False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,False,False,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],"[{'url': 'https://t.co/SQGkzlEj4H', 'expanded_url': 'http://www.pur-editions.fr/detail.php?idOuv=4457', 'display_url': 'pur-editions.fr/detail.php?idO…', 'indices': [103, 126]}]",,,2221396986,2221396986,A.Pierrot,APierrot_,,,,[],False,60,65,3,Fri Nov 29 13:00:25 +0000 2013,573,,,True,False,3395,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/541156870841315328/FVP6Otvh_normal.jpeg,https://pbs.twimg.com/profile_images/541156870841315328/FVP6Otvh_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Tue Dec 17 09:40:58 +0000 2019,1206871900238028805,1206871900238028805,#enmi19 Le droit comme art des limites ?? : non pas des frontières mais des membranes pour le dire avec Richard Sennett.,False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,,,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],[],,,68424173,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,[],False,1123,17,66,Mon Aug 24 14:49:27 +0000 2009,2,,,False,False,3257,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Tue Dec 17 09:41:31 +0000 2019,1206872040575246337,1206872040575246337,Made it to Paris for #ENMI19 https://t.co/zJUohPd0JK,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,6,False,False,False,False,en,"[{'text': 'ENMI19', 'indices': [21, 28]}]",[],[],[],"[{'id': 1206872028294340608, 'id_str': '1206872028294340608', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/EL-rtyfW4AAl5RW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EL-rtyfW4AAl5RW.jpg', 'url': 'https://t.co/zJUohPd0JK', 'display_url': 'pic.twitter.com/zJUohPd0JK', 'expanded_url': 'https://twitter.com/_stunned/status/1206872040575246337/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}}}]","[{'id': 1206872028294340608, 'id_str': '1206872028294340608', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/EL-rtyfW4AAl5RW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EL-rtyfW4AAl5RW.jpg', 'url': 'https://t.co/zJUohPd0JK', 'display_url': 'pic.twitter.com/zJUohPd0JK', 'expanded_url': 'https://twitter.com/_stunned/status/1206872040575246337/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}}}]",67741873,67741873,Conor McGarrigle,_stunned,Dublin,new media artist / lecturer in fine art / AI / data / psychogeography / TU Dublin /  Senior Fellow European Culture and Technology Lab+ / personal tweets,https://t.co/77C2uYJwIj,[],False,3014,2651,77,Fri Aug 21 22:44:09 +0000 2009,4052,,,False,False,8133,,False,False,False,5E5D6B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/817044403697094657/pKXdxCCs_normal.jpg,https://pbs.twimg.com/profile_images/817044403697094657/pKXdxCCs_normal.jpg,586B70,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],"[{'url': 'https://t.co/77C2uYJwIj', 'expanded_url': 'https://www.conormcgarrigle.com', 'display_url': 'conormcgarrigle.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/67741873/1527358526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Tue Dec 17 09:44:49 +0000 2019,1206872870628057090,1206872870628057090,#enmi19 Contre une vision scientiste de l'humanité et du travail : la déclaration de Philadelphie (https://t.co/WFi6MjDiCP) **,False,"<a href=""https://polemictweet.com"" rel=""nofollow"">PolemicTweet</a>",,,,,,,,,,False,0,0,False,False,False,False,fr,"[{'text': 'enmi19', 'indices': [0, 7]}]",[],[],"[{'url': 'https://t.co/WFi6MjDiCP', 'expanded_url': 'https://fr.wikipedia.org/wiki/D%C3%A9claration_de_Philadelphie', 'display_url': 'fr.wikipedia.org/wiki/D%C3%A9cl…', 'indices': [99, 122]}]",,,68424173,68424173,Vincent Puig,vincentpuig,"Paris, France","Co-founder of IRI/Centre Pompidou, Research Institute on contributive technologies (annotation, deliberation, interpretation) and territorial experimentations",http://t.co/nJd6Ylxzxp,[],False,1123,17,66,Mon Aug 24 14:49:27 +0000 2009,2,,,False,False,3257,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,https://pbs.twimg.com/profile_images/379424006/PortaitVP120Ko_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'http://t.co/nJd6Ylxzxp', 'expanded_url': 'http://www.iri.centrepompidou.fr', 'display_url': 'iri.centrepompidou.fr', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
